# 1: index
# 2: qj index
# 3: pps U, V
# 4: pps I, A
# 5: lomo index
# 6: lomo adc, a.u. [0-1]
71	71	7.100000e+00	1.200000e-02	857	5.521489e-01
72	72	7.200000e+00	1.200000e-02	868	5.288575e-01
73	73	7.300000e+00	1.200000e-02	879	5.376841e-01
74	74	7.400000e+00	1.200000e-02	890	5.485885e-01
75	75	7.500000e+00	1.100000e-02	901	5.560448e-01
76	76	7.600000e+00	1.100000e-02	912	5.506067e-01
77	77	7.700000e+00	1.200000e-02	923	5.546150e-01
78	78	7.800000e+00	1.200000e-02	934	5.637138e-01
79	79	7.900000e+00	1.100000e-02	945	5.815992e-01
80	80	8.000000e+00	1.200000e-02	956	6.028941e-01
81	81	8.100000e+00	1.100000e-02	967	6.099350e-01
82	82	8.200000e+00	1.200000e-02	977	6.152490e-01
83	83	8.300000e+00	1.100000e-02	988	6.073468e-01
84	84	8.400000e+00	1.200000e-02	999	6.238128e-01
85	85	8.500000e+00	1.100000e-02	1010	6.241794e-01
86	86	8.600000e+00	1.100000e-02	1021	6.426073e-01
87	87	8.700000e+00	1.100000e-02	1032	6.485193e-01
88	88	8.800000e+00	1.100000e-02	1043	6.517062e-01
89	89	8.900000e+00	1.100000e-02	1054	6.625329e-01
90	90	9.000000e+00	1.100000e-02	1065	6.634376e-01
91	91	9.100000e+00	1.100000e-02	1076	6.785976e-01
92	92	9.200000e+00	1.100000e-02	1087	6.966644e-01
93	93	9.300000e+00	1.100000e-02	1098	6.923877e-01
94	94	9.400000e+00	1.100000e-02	1109	6.897765e-01
95	95	9.500000e+00	1.100000e-02	1120	6.936652e-01
96	96	9.600000e+00	1.100000e-02	1131	7.017911e-01
97	97	9.700000e+00	1.100000e-02	1142	7.099453e-01
98	98	9.800000e+00	1.100000e-02	1153	7.241409e-01
